"No.","Time","Source","Destination","Protocol","Length","Info"
"26043","94.754033","2405:201:7003:c0d5:2547:811:8a15:a967","2620:109:c002::6cae:a1f","TCP","74","[TCP Retransmission] 65072  >  443 [FIN, ACK] Seq=1847 Ack=5358 Win=64512 Len=0"
"26044","94.754033","192.168.29.161","34.230.180.149","TCP","78","[TCP Retransmission] 65120  >  443 [FIN, PSH, ACK] Seq=1976 Ack=4983 Win=64768 Len=24"
"26045","94.756925","192.168.29.161","162.159.200.1","NTP","90","NTP Version 4, client"
"26046","94.770399","162.159.200.1","192.168.29.161","NTP","90","NTP Version 4, server"
"26047","94.894381","35.204.170.125","192.168.29.161","TCP","54","[TCP Dup ACK 5573#1] 443  >  65089 [ACK] Seq=5435 Ack=2806 Win=40064 Len=0"
"26048","94.897062","fe80::f093:513c:9bc9:8793","ff02::16","ICMPv6","190","Multicast Listener Report Message v2"
"26049","95.012732","192.168.29.161","54.224.79.84","TLSv1.2","686","Application Data"
"26050","95.013021","192.168.29.161","54.224.79.84","TLSv1.2","85","Application Data"
"26051","95.105637","192.168.29.161","35.204.170.125","TCP","54","[TCP Retransmission] 65089  >  443 [FIN, ACK] Seq=2806 Ack=5435 Win=65280 Len=0"
"26052","95.261870","54.224.79.84","192.168.29.161","TCP","56","443  >  64260 [ACK] Seq=12189 Ack=29082 Win=771 Len=0"
"26053","95.290841","54.224.79.84","192.168.29.161","TLSv1.2","316","Application Data"
"26054","95.290841","54.224.79.84","192.168.29.161","TLSv1.2","85","Application Data"
"26055","95.290955","192.168.29.161","54.224.79.84","TCP","54","64260  >  443 [ACK] Seq=29082 Ack=12482 Win=252 Len=0"
"26056","95.322948","35.204.170.125","192.168.29.161","TCP","54","443  >  65089 [ACK] Seq=5435 Ack=2807 Win=40064 Len=0"
"26057","95.331154","192.168.29.161","34.230.180.149","TCP","78","[TCP Retransmission] 65120  >  443 [FIN, PSH, ACK] Seq=1976 Ack=4983 Win=64768 Len=24"
"26058","95.832997","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","791","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"26059","95.879825","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","91","Protected Payload (KP0)"
"26060","95.892008","fe80::f093:513c:9bc9:8793","fe80::1a82:8cff:fefe:a0b","ICMPv6","86","Neighbor Solicitation for fe80::1a82:8cff:fefe:a0b from 70:66:55:01:dc:73"
"26061","95.895035","fe80::1a82:8cff:fefe:a0b","fe80::f093:513c:9bc9:8793","ICMPv6","78","Neighbor Advertisement fe80::1a82:8cff:fefe:a0b (rtr, sol)"
"26062","95.908240","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","95","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"26063","95.921892","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","132","Protected Payload (KP0)"
"26064","95.923834","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","84","Protected Payload (KP0)"
"26065","95.924155","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","98","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"26066","95.969131","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","87","Protected Payload (KP0)"
"26067","96.303636","2405:201:7003:c0d5:2547:811:8a15:a967","2620:1ec:33::10","TCP","75","[TCP Keep-Alive] 65047  >  443 [ACK] Seq=6704 Ack=9052 Win=65280 Len=1"
"26068","96.321448","2620:1ec:33::10","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","86","[TCP Keep-Alive ACK] 443  >  65047 [ACK] Seq=9052 Ack=6705 Win=4194560 Len=0 SLE=6704 SRE=6705"
"26069","96.382933","192.168.29.161","34.230.180.149","TCP","78","[TCP Retransmission] 65120  >  443 [FIN, PSH, ACK] Seq=1976 Ack=4983 Win=64768 Len=24"
"26070","96.576629","192.168.29.161","54.224.79.84","TLSv1.2","683","Application Data"
"26071","96.576952","192.168.29.161","54.224.79.84","TLSv1.2","85","Application Data"
"26072","96.637271","2405:201:7003:c0d5:2547:811:8a15:a967","2620:1ec:33:1::11","TCP","75","[TCP Keep-Alive] 65033  >  443 [ACK] Seq=19256 Ack=4907 Win=65280 Len=1"
"26073","96.657057","2620:1ec:33:1::11","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","86","[TCP Keep-Alive ACK] 443  >  65033 [ACK] Seq=4907 Ack=19257 Win=4194560 Len=0 SLE=19256 SRE=19257"
"26074","96.731454","35.204.170.125","192.168.29.161","TLSv1.3","93","Application Data"
"26075","96.731454","35.204.170.125","192.168.29.161","TLSv1.3","78","Application Data"
"26076","96.731596","192.168.29.161","35.204.170.125","TCP","54","65093  >  443 [ACK] Seq=2786 Ack=5477 Win=65280 Len=0"
"26077","96.732027","192.168.29.161","35.204.170.125","TCP","54","65093  >  443 [FIN, ACK] Seq=2786 Ack=5477 Win=65280 Len=0"
"26078","96.732366","35.204.170.125","192.168.29.161","TCP","54","443  >  65093 [FIN, ACK] Seq=5477 Ack=2786 Win=40192 Len=0"
"26079","96.732410","192.168.29.161","35.204.170.125","TCP","54","65093  >  443 [ACK] Seq=2787 Ack=5478 Win=65280 Len=0"
"26080","96.825057","54.224.79.84","192.168.29.161","TCP","56","443  >  64260 [ACK] Seq=12482 Ack=29742 Win=771 Len=0"
"26081","96.852313","54.224.79.84","192.168.29.161","TLSv1.2","316","Application Data"
"26082","96.852313","54.224.79.84","192.168.29.161","TLSv1.2","85","Application Data"
"26083","96.852417","192.168.29.161","54.224.79.84","TCP","54","64260  >  443 [ACK] Seq=29742 Ack=12775 Win=251 Len=0"
"26084","96.950542","35.204.170.125","192.168.29.161","TCP","54","[TCP Dup ACK 5852#1] 443  >  65093 [ACK] Seq=5478 Ack=2786 Win=40192 Len=0"
"26085","97.102547","192.168.29.161","35.204.170.125","TCP","54","[TCP Retransmission] 65093  >  443 [FIN, ACK] Seq=2786 Ack=5478 Win=65280 Len=0"
"26086","97.318118","35.204.170.125","192.168.29.161","TCP","54","443  >  65093 [ACK] Seq=5478 Ack=2787 Win=40192 Len=0"
"26087","97.469221","192.168.29.161","103.43.90.114","TCP","55","[TCP Keep-Alive] 65053  >  443 [ACK] Seq=30293 Ack=7718 Win=64512 Len=1"
"26088","97.548980","2405:201:7003:c0d5:2547:811:8a15:a967","2a04:4e42:200::347","TCP","75","[TCP Keep-Alive] 65061  >  443 [ACK] Seq=2732 Ack=366697 Win=261888 Len=1"
"26089","97.568602","103.43.90.114","192.168.29.161","TCP","66","[TCP Keep-Alive ACK] 443  >  65053 [ACK] Seq=7718 Ack=30294 Win=42496 Len=0 SLE=30293 SRE=30294"
"26090","97.569607","2a04:4e42:200::347","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","86","[TCP Keep-Alive ACK] 443  >  65061 [ACK] Seq=366697 Ack=2733 Win=156672 Len=0 SLE=2732 SRE=2733"
"26091","97.580581","2405:201:7003:c0d5:2547:811:8a15:a967","2a04:4e42:600::347","TCP","75","[TCP Keep-Alive] 65067  >  443 [ACK] Seq=2536 Ack=391725 Win=261888 Len=1"
"26092","97.600985","2a04:4e42:600::347","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","86","[TCP Keep-Alive ACK] 443  >  65067 [ACK] Seq=391725 Ack=2537 Win=151040 Len=0 SLE=2536 SRE=2537"
"26093","97.741090","192.168.29.161","224.0.0.251","MDNS","213","Standard query response 0x0000 PTR Predator._dosvc._tcp.local SRV 0 0 7680 Predator.local TXT"
"26094","97.742347","fe80::f093:513c:9bc9:8793","ff02::fb","MDNS","233","Standard query response 0x0000 PTR Predator._dosvc._tcp.local SRV 0 0 7680 Predator.local TXT"
"26095","97.743529","192.168.29.161","224.0.0.251","MDNS","86","Standard query 0x0000 ANY Predator._dosvc._tcp.local, ""QM"" question"
"26096","97.744330","fe80::f093:513c:9bc9:8793","ff02::fb","MDNS","106","Standard query 0x0000 ANY Predator._dosvc._tcp.local, ""QM"" question"
"26097","97.805058","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","269","Application Data"
"26098","97.805449","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","269","Application Data"
"26099","97.806100","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","269","Application Data"
"26100","97.826527","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","656","Application Data"
"26101","97.827961","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","660","Application Data"
"26102","97.836521","2405:201:7003:c0d5:2547:811:8a15:a967","2600:140f:5::17d9:6ebb","QUIC","1292","Initial, DCID=1b3a1c806ab56122, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING"
"26103","97.836647","2405:201:7003:c0d5:2547:811:8a15:a967","2600:140f:5::17d9:6ebb","QUIC","1292","Initial, DCID=1b3a1c806ab56122, PKN: 2, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"26104","97.861971","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=0fb45c660841ab27, PKN: 1, ACK, PADDING"
"26105","97.863084","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=0fb45c660841ab27, PKN: 2, CRYPTO, PADDING"
"26106","97.863084","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","317","Handshake, SCID=0fb45c660841ab27"
"26107","97.863899","2405:201:7003:c0d5:2547:811:8a15:a967","2600:140f:5::17d9:6ebb","QUIC","227","Protected Payload (KP0), DCID=0fb45c660841ab27"
"26108","97.868820","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65041 [ACK] Seq=15826 Ack=6924 Win=131072 Len=0"
"26109","97.881374","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65075  >  443 [ACK] Seq=8859 Ack=17203 Win=65280 Len=0"
"26110","97.881381","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65034  >  443 [ACK] Seq=4933 Ack=13235 Win=65280 Len=0"
"26111","97.885632","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","349","Protected Payload (KP0)"
"26112","97.885632","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","125","Protected Payload (KP0)"
"26113","97.885762","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","83","Protected Payload (KP0)"
"26114","97.885762","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","144","Protected Payload (KP0)"
"26115","97.886133","2405:201:7003:c0d5:2547:811:8a15:a967","2600:140f:5::17d9:6ebb","QUIC","93","Protected Payload (KP0), DCID=0fb45c660841ab27"
"26116","97.886463","2405:201:7003:c0d5:2547:811:8a15:a967","2600:140f:5::17d9:6ebb","QUIC","93","Protected Payload (KP0), DCID=0fb45c660841ab27"
"26117","97.910651","2600:140f:5::17d9:6ebb","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","86","Protected Payload (KP0)"
"26118","98.008836","192.168.29.161","224.0.0.251","MDNS","86","Standard query 0x0000 ANY Predator._dosvc._tcp.local, ""QM"" question"
"26119","98.009792","fe80::f093:513c:9bc9:8793","ff02::fb","MDNS","106","Standard query 0x0000 ANY Predator._dosvc._tcp.local, ""QM"" question"
"26120","98.181695","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","577","Application Data"
"26121","98.182178","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","283","Application Data"
"26122","98.204428","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","74","443  >  65041 [ACK] Seq=16329 Ack=7133 Win=131072 Len=0"
"26123","98.206604","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","473","Application Data"
"26124","98.260993","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TCP","74","65041  >  443 [ACK] Seq=7133 Ack=16728 Win=65280 Len=0"
"26125","98.262138","192.168.29.161","224.0.0.251","MDNS","86","Standard query 0x0000 ANY Predator._dosvc._tcp.local, ""QM"" question"
"26126","98.263001","fe80::f093:513c:9bc9:8793","ff02::fb","MDNS","106","Standard query 0x0000 ANY Predator._dosvc._tcp.local, ""QM"" question"
"26127","98.293857","192.168.29.161","104.18.19.125","TLSv1.2","449","Application Data"
"26128","98.294171","192.168.29.161","104.18.19.125","TLSv1.2","85","Application Data"
"26129","98.307056","104.18.19.125","192.168.29.161","TCP","56","443  >  64239 [ACK] Seq=1764 Ack=8773 Win=18 Len=0"
"26130","98.307056","104.18.19.125","192.168.29.161","TCP","56","443  >  64239 [ACK] Seq=1764 Ack=8804 Win=18 Len=0"
"26131","98.481219","192.168.29.161","34.230.180.149","TCP","78","[TCP Retransmission] 65120  >  443 [FIN, PSH, ACK] Seq=1976 Ack=4983 Win=64768 Len=24"
"26132","98.529689","192.168.29.161","224.0.0.251","MDNS","327","Standard query response 0x0000 PTR, cache flush Predator._dosvc._tcp.local SRV, cache flush 0 0 7680 Predator.local TXT, cache flush A, cache flush 192.168.29.161 AAAA, cache flush 2405:201:7003:c0d5:978a:212e:ba20:3a04 AAAA, cache flush 2405:201:7003:c0d5:2547:811:8a15:a967 AAAA, cache flush fe80::f093:513c:9bc9:8793"
"26133","98.530837","fe80::f093:513c:9bc9:8793","ff02::fb","MDNS","347","Standard query response 0x0000 PTR, cache flush Predator._dosvc._tcp.local SRV, cache flush 0 0 7680 Predator.local TXT, cache flush A, cache flush 192.168.29.161 AAAA, cache flush 2405:201:7003:c0d5:978a:212e:ba20:3a04 AAAA, cache flush 2405:201:7003:c0d5:2547:811:8a15:a967 AAAA, cache flush fe80::f093:513c:9bc9:8793"
"26134","98.531678","192.168.29.161","224.0.0.251","MDNS","270","Standard query response 0x0000 SRV, cache flush 0 0 7680 Predator.local TXT, cache flush A, cache flush 192.168.29.161 AAAA, cache flush 2405:201:7003:c0d5:978a:212e:ba20:3a04 AAAA, cache flush 2405:201:7003:c0d5:2547:811:8a15:a967 AAAA, cache flush fe80::f093:513c:9bc9:8793"
"26135","98.532585","fe80::f093:513c:9bc9:8793","ff02::fb","MDNS","290","Standard query response 0x0000 SRV, cache flush 0 0 7680 Predator.local TXT, cache flush A, cache flush 192.168.29.161 AAAA, cache flush 2405:201:7003:c0d5:978a:212e:ba20:3a04 AAAA, cache flush 2405:201:7003:c0d5:2547:811:8a15:a967 AAAA, cache flush fe80::f093:513c:9bc9:8793"
"26136","98.566502","104.18.19.125","192.168.29.161","TLSv1.2","135","Application Data"
"26137","98.620039","192.168.29.161","104.18.19.125","TCP","54","64239  >  443 [ACK] Seq=8804 Ack=1845 Win=252 Len=0"
"26138","99.023961","2405:201:7003:c0d5:2547:811:8a15:a967","2620:1ec:33::11","TCP","75","[TCP Keep-Alive] 65112  >  443 [ACK] Seq=2699 Ack=7857 Win=65024 Len=1"
"26139","99.044983","2620:1ec:33::11","2405:201:7003:c0d5:2547:811:8a15:a967","TCP","86","[TCP Keep-Alive ACK] 443  >  65112 [ACK] Seq=7857 Ack=2700 Win=4193536 Len=0 SLE=2699 SRE=2700"
"26140","99.579198","192.168.29.161","54.224.79.84","TLSv1.2","685","Application Data"
"26141","99.579591","192.168.29.161","54.224.79.84","TLSv1.2","85","Application Data"
"26142","99.672327","2405:201:7003:c0d5:2547:811:8a15:a967","2620:109:c002::6cae:a1f","TCP","74","[TCP Retransmission] 65072  >  443 [FIN, ACK] Seq=1847 Ack=5358 Win=64512 Len=0"
"26143","99.829047","54.224.79.84","192.168.29.161","TCP","56","443  >  64260 [ACK] Seq=12775 Ack=30404 Win=771 Len=0"
"26144","99.865116","54.224.79.84","192.168.29.161","TLSv1.2","316","Application Data"
"26145","99.865116","54.224.79.84","192.168.29.161","TLSv1.2","85","Application Data"
"26146","99.865185","192.168.29.161","54.224.79.84","TCP","54","64260  >  443 [ACK] Seq=30404 Ack=13068 Win=255 Len=0"
"26147","100.309198","192.168.29.1","224.0.0.1","IGMPv3","50","Membership Query, general"
"26148","100.389904","192.168.29.161","224.0.0.22","IGMPv3","70","Membership Report / Join group 224.0.0.252 for any sources / Join group 224.0.0.251 for any sources / Join group 239.255.255.250 for any sources"
"26149","100.423093","fe80::1a82:8cff:fefe:a0b","ff02::1","ICMPv6","90","Multicast Listener Query"
"26150","100.423561","fe80::f093:513c:9bc9:8793","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"26151","100.902480","fe80::f093:513c:9bc9:8793","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"26152","100.904111","fe80::1a82:8cff:fefe:a0b","fe80::f093:513c:9bc9:8793","ICMPv6","86","Neighbor Solicitation for fe80::f093:513c:9bc9:8793 from 18:82:8c:fe:0a:0b"
"26153","100.904454","fe80::f093:513c:9bc9:8793","fe80::1a82:8cff:fefe:a0b","ICMPv6","86","Neighbor Advertisement fe80::f093:513c:9bc9:8793 (sol, ovr) is at 70:66:55:01:dc:73"
"26154","101.510073","192.168.29.161","185.199.108.154","TCP","55","[TCP Keep-Alive] 65080  >  443 [ACK] Seq=2737 Ack=60117 Win=64256 Len=1"
"26155","101.532283","185.199.108.154","192.168.29.161","TCP","66","[TCP Keep-Alive ACK] 443  >  65080 [ACK] Seq=60117 Ack=2738 Win=153088 Len=0 SLE=2737 SRE=2738"
"26156","101.753513","Arcadyan_fe:0a:0b","AzureWaveTec_01:dc:73","ARP","42","Who has 192.168.29.161? Tell 192.168.29.1"
"26157","101.753556","AzureWaveTec_01:dc:73","Arcadyan_fe:0a:0b","ARP","42","192.168.29.161 is at 70:66:55:01:dc:73"
"26158","102.574668","192.168.29.161","54.224.79.84","TLSv1.2","685","Application Data"
"26159","102.575116","192.168.29.161","54.224.79.84","TLSv1.2","85","Application Data"
"26160","102.650625","192.168.29.161","34.230.180.149","TCP","78","[TCP Retransmission] 65120  >  443 [FIN, PSH, ACK] Seq=1976 Ack=4983 Win=64768 Len=24"
"26161","102.825213","54.224.79.84","192.168.29.161","TCP","56","443  >  64260 [ACK] Seq=13068 Ack=31066 Win=771 Len=0"
"26162","102.861390","54.224.79.84","192.168.29.161","TLSv1.2","316","Application Data"
"26163","102.861390","54.224.79.84","192.168.29.161","TLSv1.2","85","Application Data"
"26164","102.861457","192.168.29.161","54.224.79.84","TCP","54","64260  >  443 [ACK] Seq=31066 Ack=13361 Win=254 Len=0"
"26165","103.294291","192.168.29.161","104.18.19.125","TLSv1.2","448","Application Data"
"26166","103.294798","192.168.29.161","104.18.19.125","TLSv1.2","85","Application Data"
"26167","103.303947","104.18.19.125","192.168.29.161","TCP","56","443  >  64239 [ACK] Seq=1845 Ack=9198 Win=18 Len=0"
"26168","103.303947","104.18.19.125","192.168.29.161","TCP","56","443  >  64239 [ACK] Seq=1845 Ack=9229 Win=18 Len=0"
"26169","103.578943","104.18.19.125","192.168.29.161","TLSv1.2","136","Application Data"
"26170","103.630487","192.168.29.161","104.18.19.125","TCP","54","64239  >  443 [ACK] Seq=9229 Ack=1927 Win=252 Len=0"
"26171","104.468293","192.168.29.161","35.244.233.98","QUIC","236","Protected Payload (KP0), DCID=f7344292e15c1234"
"26172","104.493032","35.244.233.98","192.168.29.161","QUIC","68","Protected Payload (KP0)"
"26173","104.554815","34.120.52.64","192.168.29.161","TLSv1.3","81","Application Data"
"26174","104.555736","192.168.29.161","34.120.52.64","TLSv1.3","85","Application Data"
"26175","104.574742","34.120.52.64","192.168.29.161","TCP","56","443  >  65100 [ACK] Seq=7440 Ack=3320 Win=267008 Len=0"
"26176","104.704784","192.168.29.161","35.244.233.98","QUIC","71","Protected Payload (KP0), DCID=f7344292e15c1234"
"26177","104.729288","35.244.233.98","192.168.29.161","QUIC","68","Protected Payload (KP0)"
"26178","104.776715","35.244.233.98","192.168.29.161","QUIC","883","Protected Payload (KP0)"
"26179","104.782223","192.168.29.161","35.244.233.98","QUIC","82","Protected Payload (KP0), DCID=f7344292e15c1234"
"26180","104.785674","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","276","Application Data"
"26181","104.786187","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","276","Application Data"
"26182","104.786631","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:4700::1001","TLSv1.3","276","Application Data"
"26183","104.805199","35.244.233.98","192.168.29.161","QUIC","68","Protected Payload (KP0)"
"26184","104.805199","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","495","Application Data"
"26185","104.808865","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","417","Application Data"
"26186","104.811580","2606:4700:4700::1001","2405:201:7003:c0d5:2547:811:8a15:a967","TLSv1.3","495","Application Data"
"26187","104.814076","192.168.29.161","35.241.24.90","QUIC","1292","Initial, DCID=9f6c6e0cbf022f91, PKN: 1, PING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, PING, PADDING"
"26188","104.814275","192.168.29.161","35.241.24.90","QUIC","1292","Initial, DCID=9f6c6e0cbf022f91, PKN: 2, PADDING, PING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, PING"
